Tiempo	ya	va	ve	ye
6.649999999999903	349.80975000000535	-55.16999999999905	-55.16999999999965	349.4839000000005
6.659999999999902	349.25756000000536	-55.26799999999905	-55.26799999999965	348.9312200000005
6.669999999999902	348.70439000000545	-55.36599999999905	-55.36599999999965	348.3775600000005
6.679999999999902	348.1502400000054	-55.46399999999905	-55.46399999999965	347.8229200000005
6.689999999999902	347.59511000000543	-55.561999999999045	-55.56199999999965	347.26730000000055
6.699999999999902	347.0390000000055	-55.659999999999044	-55.65999999999965	346.71070000000054
6.709999999999901	346.4819100000055	-55.75799999999904	-55.75799999999965	346.15312000000057
6.719999999999901	345.9238400000055	-55.85599999999904	-55.855999999999646	345.59456000000057
6.729999999999901	345.36479000000554	-55.95399999999903	-55.953999999999645	345.0350200000006
6.739999999999901	344.80476000000556	-56.051999999999026	-56.051999999999644	344.4745000000006
6.7499999999999005	344.24375000000555	-56.149999999999025	-56.14999999999964	343.9130000000006
6.7599999999999	343.6817600000056	-56.247999999999024	-56.24799999999964	343.3505200000006
6.7699999999999	343.1187900000056	-56.34599999999902	-56.34599999999964	342.78706000000057
6.7799999999999	342.55484000000564	-56.44399999999902	-56.44399999999964	342.2226200000006
6.7899999999999	341.98991000000564	-56.54199999999902	-56.54199999999964	341.65720000000056
6.7999999999998995	341.42400000000566	-56.63999999999902	-56.63999999999964	341.09080000000057
6.809999999999899	340.8571100000057	-56.73799999999902	-56.73799999999964	340.52342000000056
6.819999999999899	340.28924000000575	-56.83599999999902	-56.835999999999636	339.95506000000057
6.829999999999899	339.72039000000575	-56.93399999999902	-56.933999999999635	339.38572000000056
6.839999999999899	339.1505600000058	-57.031999999999016	-57.031999999999634	338.8154000000006
6.849999999999898	338.5797500000058	-57.129999999999015	-57.12999999999963	338.24410000000057
6.859999999999898	338.0079600000058	-57.227999999999014	-57.22799999999963	337.6718200000006
6.869999999999898	337.43519000000583	-57.325999999999	-57.32599999999963	337.0985600000006
6.879999999999898	336.8614400000058	-57.423999999999	-57.42399999999963	336.5243200000006
6.8899999999998975	336.2867100000059	-57.521999999999	-57.52199999999963	335.9491000000006
6.899999999999897	335.7110000000059	-57.619999999998996	-57.61999999999963	335.37290000000064
6.909999999999897	335.13431000000594	-57.717999999998995	-57.71799999999963	334.79572000000064
6.919999999999897	334.5566400000059	-57.81599999999899	-57.815999999999626	334.2175600000007
6.929999999999897	333.977990000006	-57.91399999999899	-57.913999999999625	333.6384200000007
6.9399999999998965	333.398360000006	-58.01199999999899	-58.011999999999624	333.05830000000066
6.949999999999896	332.817750000006	-58.10999999999899	-58.10999999999962	332.47720000000066
6.959999999999896	332.236160000006	-58.20799999999899	-58.20799999999962	331.89512000000065
6.969999999999896	331.65359000000603	-58.30599999999899	-58.30599999999962	331.31206000000066
6.979999999999896	331.0700400000061	-58.40399999999899	-58.40399999999962	330.72802000000064
6.989999999999895	330.4855100000061	-58.501999999998986	-58.50199999999962	330.14300000000065
6.999999999999895	329.9000000000061	-58.59999999999897	-58.59999999999962	329.55700000000064
7.009999999999895	329.31351000000615	-58.69799999999897	-58.69799999999962	328.97002000000066
7.019999999999895	328.72604000000615	-58.79599999999897	-58.795999999999616	328.38206000000065
7.0299999999998946	328.1375900000062	-58.89399999999897	-58.893999999999615	327.79312000000067
7.039999999999894	327.5481600000062	-58.99199999999897	-58.991999999999614	327.20320000000066
7.049999999999894	326.95775000000623	-59.089999999998966	-59.08999999999961	326.6123000000007
7.059999999999894	326.36636000000624	-59.187999999998965	-59.18799999999961	326.0204200000007
7.069999999999894	325.7739900000063	-59.285999999998964	-59.28599999999961	325.4275600000007
7.0799999999998935	325.1806400000063	-59.38399999999896	-59.38399999999961	324.8337200000007
7.089999999999893	324.58631000000634	-59.48199999999896	-59.48199999999961	324.23890000000074
7.099999999999893	323.99100000000635	-59.57999999999896	-59.57999999999961	323.64310000000074
7.109999999999893	323.3947100000064	-59.67799999999896	-59.67799999999961	323.0463200000007
7.119999999999893	322.79744000000636	-59.77599999999896	-59.775999999999605	322.4485600000007
7.129999999999892	322.1991900000064	-59.87399999999896	-59.873999999999604	321.8498200000007
7.139999999999892	321.59996000000643	-59.97199999999894	-59.9719999999996	321.2501000000007
7.149999999999892	320.9997500000065	-60.06999999999894	-60.0699999999996	320.6494000000007
7.159999999999892	320.39856000000646	-60.16799999999894	-60.1679999999996	320.0477200000007
7.169999999999892	319.7963900000065	-60.26599999999894	-60.2659999999996	319.4450600000007
7.179999999999891	319.19324000000654	-60.36399999999894	-60.3639999999996	318.8414200000007
7.189999999999891	318.58911000000654	-60.46199999999894	-60.4619999999996	318.2368000000007
7.199999999999891	317.9840000000066	-60.55999999999894	-60.5599999999996	317.6312000000007
7.209999999999891	317.37791000000664	-60.657999999998935	-60.657999999999596	317.0246200000007
7.2199999999998905	316.7708400000066	-60.755999999998934	-60.755999999999595	316.41706000000073
7.22999999999989	316.1627900000067	-60.85399999999893	-60.853999999999594	315.8085200000007
7.23999999999989	315.55376000000666	-60.95199999999893	-60.95199999999959	315.19900000000075
7.24999999999989	314.94375000000673	-61.04999999999893	-61.04999999999959	314.58850000000075
7.25999999999989	314.3327600000067	-61.14799999999893	-61.14799999999959	313.9770200000008
7.269999999999889	313.7207900000068	-61.245999999998915	-61.24599999999959	313.3645600000008
7.279999999999889	313.1078400000068	-61.343999999998914	-61.34399999999959	312.7511200000008
7.289999999999889	312.4939100000068	-61.44199999999891	-61.44199999999959	312.1367000000008
7.299999999999889	311.87900000000684	-61.53999999999891	-61.53999999999959	311.5213000000008
7.309999999999889	311.26311000000686	-61.63799999999891	-61.637999999999586	310.9049200000008
7.319999999999888	310.64624000000686	-61.73599999999891	-61.735999999999585	310.2875600000008
7.329999999999888	310.0283900000069	-61.83399999999891	-61.833999999999584	309.6692200000008
7.339999999999888	309.40956000000693	-61.93199999999891	-61.93199999999958	309.0499000000008
7.349999999999888	308.7897500000069	-62.02999999999891	-62.02999999999958	308.4296000000008
7.3599999999998875	308.16896000000696	-62.127999999998906	-62.12799999999958	307.8083200000008
7.369999999999887	307.54719000000694	-62.225999999998905	-62.22599999999958	307.1860600000008
7.379999999999887	306.924440000007	-62.323999999998904	-62.32399999999958	306.5628200000008
7.389999999999887	306.30071000000703	-62.4219999999989	-62.42199999999958	305.9386000000008
7.399999999999887	305.6760000000071	-62.51999999999889	-62.51999999999958	305.3134000000008
7.4099999999998865	305.050310000007	-62.61799999999889	-62.617999999999576	304.6872200000008
7.419999999999886	304.4236400000071	-62.715999999998886	-62.715999999999575	304.0600600000008
7.429999999999886	303.7959900000072	-62.813999999998885	-62.813999999999574	303.43192000000084
7.439999999999886	303.16736000000714	-62.91199999999888	-62.91199999999957	302.80280000000084
7.449999999999886	302.53775000000724	-63.00999999999888	-63.00999999999957	302.1727000000009
7.459999999999885	301.90716000000725	-63.10799999999888	-63.10799999999957	301.5416200000009
7.469999999999885	301.27559000000724	-63.20599999999888	-63.20599999999957	300.90956000000085
7.479999999999885	300.6430400000072	-63.30399999999888	-63.30399999999957	300.27652000000086
7.489999999999885	300.0095100000073	-63.40199999999888	-63.40199999999957	299.64250000000084
7.4999999999998845	299.37500000000733	-63.49999999999888	-63.49999999999957	299.00750000000085
7.509999999999884	298.73951000000733	-63.597999999998876	-63.597999999999566	298.3715200000008
7.519999999999884	298.10304000000735	-63.695999999998875	-63.695999999999565	297.73456000000084
7.529999999999884	297.4655900000074	-63.793999999998874	-63.79399999999956	297.0966200000008
7.539999999999884	296.82716000000744	-63.89199999999886	-63.89199999999956	296.45770000000084
7.5499999999998835	296.18775000000744	-63.98999999999886	-63.98999999999956	295.81780000000083
7.559999999999883	295.5473600000075	-64.08799999999886	-64.08799999999957	295.17692000000085
7.569999999999883	294.9059900000075	-64.18599999999886	-64.18599999999957	294.53506000000084
7.579999999999883	294.2636400000075	-64.28399999999885	-64.28399999999957	293.89222000000086
7.589999999999883	293.6203100000076	-64.38199999999885	-64.38199999999956	293.24840000000086
7.599999999999882	292.97600000000756	-64.47999999999885	-64.47999999999956	292.6036000000009
7.609999999999882	292.3307100000076	-64.57799999999885	-64.57799999999956	291.9578200000009
7.619999999999882	291.6844400000076	-64.67599999999885	-64.67599999999956	291.3110600000009
7.629999999999882	291.0371900000076	-64.77399999999885	-64.77399999999956	290.6633200000009
7.6399999999998816	290.3889600000076	-64.87199999999885	-64.87199999999956	290.01460000000094
7.649999999999881	289.7397500000077	-64.96999999999885	-64.96999999999956	289.36490000000094
7.659999999999881	289.08956000000774	-65.06799999999885	-65.06799999999956	288.7142200000009
7.669999999999881	288.43839000000776	-65.16599999999883	-65.16599999999956	288.06256000000093
7.679999999999881	287.7862400000078	-65.26399999999883	-65.26399999999956	287.4099200000009
7.6899999999998805	287.13311000000783	-65.36199999999883	-65.36199999999955	286.7563000000009
7.69999999999988	286.47900000000783	-65.45999999999883	-65.45999999999955	286.1017000000009
7.70999999999988	285.8239100000078	-65.55799999999883	-65.55799999999955	285.4461200000009
7.71999999999988	285.16784000000786	-65.65599999999883	-65.65599999999955	284.7895600000009
7.72999999999988	284.5107900000079	-65.75399999999883	-65.75399999999955	284.1320200000009
7.739999999999879	283.8527600000079	-65.85199999999882	-65.85199999999955	283.4735000000009
7.749999999999879	283.193750000008	-65.94999999999882	-65.94999999999955	282.81400000000093
7.759999999999879	282.53376000000793	-66.04799999999882	-66.04799999999955	282.1535200000009
7.769999999999879	281.87279000000797	-66.14599999999882	-66.14599999999955	281.49206000000095
7.779999999999879	281.21084000000803	-66.24399999999882	-66.24399999999955	280.82962000000094
7.789999999999878	280.5479100000081	-66.34199999999882	-66.34199999999954	280.16620000000097
7.799999999999878	279.8840000000081	-66.43999999999882	-66.43999999999954	279.50180000000097
7.809999999999878	279.2191100000081	-66.5379999999988	-66.53799999999954	278.836420000001
7.819999999999878	278.55324000000815	-66.6359999999988	-66.63599999999954	278.170060000001
7.8299999999998775	277.88639000000813	-66.7339999999988	-66.73399999999954	277.50272000000103
7.839999999999877	277.2185600000082	-66.8319999999988	-66.83199999999954	276.83440000000104
7.849999999999877	276.5497500000082	-66.9299999999988	-66.92999999999954	276.165100000001
7.859999999999877	275.8799600000082	-67.0279999999988	-67.02799999999954	275.494820000001
7.869999999999877	275.2091900000082	-67.1259999999988	-67.12599999999954	274.823560000001
7.879999999999876	274.5374400000083	-67.2239999999988	-67.22399999999953	274.151320000001
7.889999999999876	273.86471000000836	-67.3219999999988	-67.32199999999953	273.478100000001
7.899999999999876	273.19100000000833	-67.4199999999988	-67.41999999999953	272.803900000001
7.909999999999876	272.5163100000084	-67.51799999999879	-67.51799999999953	272.128720000001
7.919999999999876	271.84064000000836	-67.61599999999879	-67.61599999999953	271.45256000000103
7.929999999999875	271.1639900000084	-67.71399999999879	-67.71399999999953	270.775420000001
7.939999999999875	270.4863600000084	-67.81199999999878	-67.81199999999953	270.09730000000104
7.949999999999875	269.80775000000847	-67.90999999999877	-67.90999999999953	269.41820000000104
7.959999999999875	269.1281600000085	-68.00799999999877	-68.00799999999953	268.73812000000106
7.9699999999998745	268.4475900000085	-68.10599999999877	-68.10599999999953	268.05706000000106
7.979999999999874	267.76604000000856	-68.20399999999877	-68.20399999999952	267.3750200000011
7.989999999999874	267.0835100000086	-68.30199999999877	-68.30199999999952	266.6920000000011
7.999999999999874	266.4000000000086	-68.39999999999877	-68.39999999999952	266.0080000000011
8.009999999999874	265.71551000000863	-68.49799999999877	-68.49799999999952	265.3230200000011
8.019999999999873	265.0300400000086	-68.59599999999877	-68.59599999999952	264.6370600000011
8.029999999999873	264.3435900000087	-68.69399999999877	-68.69399999999952	263.9501200000011
8.039999999999873	263.6561600000087	-68.79199999999877	-68.79199999999952	263.2622000000011
8.049999999999873	262.9677500000088	-68.88999999999876	-68.88999999999952	262.5733000000011
8.059999999999873	262.2783600000087	-68.98799999999876	-68.98799999999952	261.8834200000011
8.069999999999872	261.5879900000088	-69.08599999999876	-69.08599999999952	261.1925600000011
8.079999999999872	260.8966400000088	-69.18399999999875	-69.18399999999951	260.5007200000011
8.089999999999872	260.2043100000089	-69.28199999999875	-69.28199999999951	259.8079000000011
8.099999999999872	259.51100000000883	-69.37999999999874	-69.37999999999951	259.1141000000011
8.109999999999872	258.81671000000887	-69.47799999999874	-69.47799999999951	258.4193200000011
8.119999999999871	258.121440000009	-69.57599999999874	-69.57599999999951	257.7235600000011
8.129999999999871	257.42519000000897	-69.67399999999874	-69.67399999999951	257.0268200000011
8.139999999999871	256.727960000009	-69.77199999999874	-69.77199999999951	256.3291000000011
8.14999999999987	256.02975000000896	-69.86999999999874	-69.86999999999951	255.63040000000112
8.15999999999987	255.3305600000091	-69.96799999999874	-69.9679999999995	254.93072000000112
8.16999999999987	254.6303900000091	-70.06599999999874	-70.0659999999995	254.23006000000112
8.17999999999987	253.9292400000091	-70.16399999999874	-70.1639999999995	253.52842000000112
8.18999999999987	253.22711000000916	-70.26199999999874	-70.2619999999995	252.82580000000112
8.19999999999987	252.52400000000915	-70.35999999999873	-70.3599999999995	252.12220000000113
8.20999999999987	251.81991000000917	-70.45799999999872	-70.4579999999995	251.41762000000114
8.21999999999987	251.11484000000917	-70.55599999999872	-70.5559999999995	250.71206000000114
8.229999999999869	250.40879000000928	-70.65399999999872	-70.6539999999995	250.00552000000116
8.239999999999869	249.70176000000924	-70.75199999999872	-70.7519999999995	249.29800000000117
8.249999999999869	248.9937500000093	-70.84999999999872	-70.8499999999995	248.58950000000118
8.259999999999868	248.28476000000936	-70.94799999999871	-70.9479999999995	247.8800200000012
8.269999999999868	247.57479000000933	-71.04599999999871	-71.0459999999995	247.1695600000012
8.279999999999868	246.86384000000933	-71.14399999999871	-71.1439999999995	246.45812000000123
8.289999999999868	246.15191000000942	-71.24199999999871	-71.24199999999949	245.74570000000122
8.299999999999867	245.43900000000946	-71.33999999999871	-71.33999999999949	245.03230000000121
8.309999999999867	244.7251100000094	-71.43799999999871	-71.43799999999949	244.3179200000012
8.319999999999867	244.0102400000095	-71.53599999999871	-71.53599999999949	243.6025600000012
8.329999999999867	243.29439000000957	-71.63399999999871	-71.63399999999949	242.8862200000012
8.339999999999867	242.5775600000095	-71.73199999999869	-71.73199999999949	242.1689000000012
8.349999999999866	241.85975000000963	-71.82999999999869	-71.82999999999949	241.4506000000012
8.359999999999866	241.1409600000096	-71.92799999999869	-71.92799999999949	240.7313200000012
8.369999999999866	240.4211900000097	-72.02599999999869	-72.02599999999948	240.0110600000012
8.379999999999866	239.70044000000962	-72.12399999999869	-72.12399999999948	239.2898200000012
8.389999999999866	238.9787100000097	-72.22199999999869	-72.22199999999948	238.56760000000122
8.399999999999865	238.2560000000097	-72.31999999999869	-72.31999999999948	237.84440000000123
8.409999999999865	237.53231000000972	-72.41799999999868	-72.41799999999948	237.12022000000124
8.419999999999865	236.80764000000977	-72.51599999999868	-72.51599999999948	236.39506000000125
8.429999999999865	236.0819900000098	-72.61399999999868	-72.61399999999948	235.66892000000126
8.439999999999864	235.3553600000098	-72.71199999999868	-72.71199999999948	234.94180000000128
8.449999999999864	234.62775000000988	-72.80999999999868	-72.80999999999948	234.2137000000013
8.459999999999864	233.89916000000989	-72.90799999999868	-72.90799999999948	233.4846200000013
8.469999999999864	233.16959000000992	-73.00599999999868	-73.00599999999947	232.7545600000013
8.479999999999864	232.43904000000992	-73.10399999999866	-73.10399999999947	232.0235200000013
8.489999999999863	231.70751000000996	-73.20199999999866	-73.20199999999947	231.2915000000013
8.499999999999863	230.97500000001003	-73.29999999999866	-73.29999999999947	230.5585000000013
8.509999999999863	230.24151000000995	-73.39799999999866	-73.39799999999947	229.82452000000129
8.519999999999863	229.50704000001008	-73.49599999999866	-73.49599999999947	229.08956000000128
8.529999999999863	228.77159000001006	-73.59399999999866	-73.59399999999947	228.35362000000129
8.539999999999862	228.03516000001014	-73.69199999999866	-73.69199999999947	227.6167000000013
8.549999999999862	227.29775000001013	-73.78999999999866	-73.78999999999947	226.8788000000013
8.559999999999862	226.55936000001014	-73.88799999999866	-73.88799999999947	226.1399200000013
8.569999999999862	225.8199900000102	-73.98599999999865	-73.98599999999946	225.4000600000013
8.579999999999862	225.07964000001027	-74.08399999999865	-74.08399999999946	224.6592200000013
8.589999999999861	224.33831000001027	-74.18199999999865	-74.18199999999946	223.91740000000132
8.599999999999861	223.59600000001035	-74.27999999999865	-74.27999999999946	223.17460000000133
8.60999999999986	222.8527100000103	-74.37799999999864	-74.37799999999946	222.43082000000135
8.61999999999986	222.10844000001038	-74.47599999999863	-74.47599999999946	221.68606000000136
8.62999999999986	221.36319000001038	-74.57399999999863	-74.57399999999946	220.94032000000138
8.63999999999986	220.6169600000104	-74.67199999999863	-74.67199999999946	220.1936000000014
8.64999999999986	219.8697500000104	-74.76999999999863	-74.76999999999946	219.44590000000142
8.65999999999986	219.1215600000105	-74.86799999999863	-74.86799999999945	218.6972200000014
8.66999999999986	218.37239000001045	-74.96599999999863	-74.96599999999945	217.9475600000014
8.67999999999986	217.62224000001055	-75.06399999999863	-75.06399999999945	217.1969200000014
8.68999999999986	216.87111000001062	-75.16199999999863	-75.16199999999945	216.4453000000014
8.699999999999859	216.1190000000106	-75.25999999999863	-75.25999999999945	215.6927000000014
8.709999999999859	215.36591000001067	-75.35799999999863	-75.35799999999945	214.9391200000014
8.719999999999859	214.6118400000106	-75.45599999999862	-75.45599999999945	214.1845600000014
8.729999999999858	213.85679000001068	-75.55399999999862	-75.55399999999945	213.4290200000014
8.739999999999858	213.10076000001072	-75.65199999999862	-75.65199999999945	212.6725000000014
8.749999999999858	212.34375000001074	-75.74999999999861	-75.74999999999945	211.9150000000014
8.759999999999858	211.58576000001074	-75.8479999999986	-75.84799999999944	211.15652000000142
8.769999999999857	210.82679000001076	-75.9459999999986	-75.94599999999944	210.39706000000143
8.779999999999857	210.06684000001087	-76.0439999999986	-76.04399999999944	209.63662000000144
8.789999999999857	209.30591000001084	-76.1419999999986	-76.14199999999944	208.87520000000146
8.799999999999857	208.5440000000109	-76.2399999999986	-76.23999999999944	208.11280000000147
8.809999999999857	207.78111000001093	-76.3379999999986	-76.33799999999944	207.3494200000015
8.819999999999856	207.01724000001093	-76.4359999999986	-76.43599999999944	206.5850600000015
8.829999999999856	206.25239000001102	-76.5339999999986	-76.53399999999944	205.81972000000152
8.839999999999856	205.48656000001097	-76.6319999999986	-76.63199999999944	205.05340000000152
8.849999999999856	204.719750000011	-76.7299999999986	-76.72999999999944	204.2861000000015
8.859999999999856	203.95196000001107	-76.8279999999986	-76.82799999999943	203.5178200000015
8.869999999999855	203.1831900000111	-76.9259999999986	-76.92599999999943	202.7485600000015
8.879999999999855	202.41344000001112	-77.02399999999858	-77.02399999999943	201.9783200000015
8.889999999999855	201.64271000001122	-77.12199999999858	-77.12199999999943	201.2071000000015
8.899999999999855	200.87100000001124	-77.21999999999858	-77.21999999999943	200.4349000000015
8.909999999999854	200.09831000001122	-77.31799999999858	-77.31799999999943	199.6617200000015
8.919999999999854	199.3246400000113	-77.41599999999858	-77.41599999999943	198.8875600000015
8.929999999999854	198.5499900000113	-77.51399999999857	-77.51399999999943	198.11242000000152
8.939999999999854	197.7743600000113	-77.61199999999857	-77.61199999999943	197.33630000000153
8.949999999999854	196.99775000001137	-77.70999999999857	-77.70999999999943	196.55920000000154
8.959999999999853	196.2201600000114	-77.80799999999857	-77.80799999999942	195.78112000000155
8.969999999999853	195.4415900000114	-77.90599999999857	-77.90599999999942	195.00206000000156
8.979999999999853	194.66204000001147	-78.00399999999857	-78.00399999999942	194.22202000000158
8.989999999999853	193.88151000001142	-78.10199999999857	-78.10199999999942	193.4410000000016
8.999999999999853	193.1000000000115	-78.19999999999857	-78.19999999999942	192.6590000000016
9.009999999999852	192.31751000001157	-78.29799999999857	-78.29799999999942	191.87602000000163
9.019999999999852	191.5340400000116	-78.39599999999855	-78.39599999999942	191.09206000000162
9.029999999999852	190.7495900000116	-78.49399999999855	-78.49399999999942	190.30712000000162
9.039999999999852	189.9641600000116	-78.59199999999855	-78.59199999999942	189.5212000000016
9.049999999999851	189.17775000001166	-78.68999999999855	-78.68999999999942	188.7343000000016
9.059999999999851	188.3903600000117	-78.78799999999855	-78.78799999999941	187.9464200000016
9.069999999999851	187.6019900000117	-78.88599999999855	-78.88599999999941	187.1575600000016
9.07999999999985	186.8126400000117	-78.98399999999855	-78.98399999999941	186.3677200000016
9.08999999999985	186.02231000001177	-79.08199999999854	-79.08199999999941	185.57690000000161
9.09999999999985	185.23100000001187	-79.17999999999854	-79.17999999999941	184.78510000000162
9.10999999999985	184.43871000001184	-79.27799999999854	-79.27799999999941	183.99232000000163
9.11999999999985	183.6454400000119	-79.37599999999854	-79.37599999999941	183.19856000000163
9.12999999999985	182.8511900000119	-79.47399999999854	-79.4739999999994	182.40382000000164
9.13999999999985	182.05596000001196	-79.57199999999854	-79.5719999999994	181.60810000000166
9.14999999999985	181.259750000012	-79.66999999999852	-79.6699999999994	180.81140000000167
9.15999999999985	180.462560000012	-79.76799999999852	-79.7679999999994	180.01372000000168
9.169999999999849	179.66439000001208	-79.86599999999852	-79.8659999999994	179.2150600000017
9.179999999999849	178.86524000001208	-79.96399999999852	-79.9639999999994	178.41542000000172
9.189999999999849	178.0651100000121	-80.06199999999852	-80.0619999999994	177.61480000000174
9.199999999999848	177.26400000001206	-80.15999999999852	-80.1599999999994	176.81320000000173
9.209999999999848	176.46191000001215	-80.25799999999852	-80.2579999999994	176.01062000000172
9.219999999999848	175.65884000001222	-80.35599999999852	-80.3559999999994	175.20706000000172
9.229999999999848	174.85479000001226	-80.45399999999852	-80.4539999999994	174.40252000000172
9.239999999999847	174.04976000001227	-80.55199999999851	-80.5519999999994	173.5970000000017
9.249999999999847	173.2437500000123	-80.64999999999851	-80.6499999999994	172.7905000000017
9.259999999999847	172.43676000001238	-80.74799999999851	-80.7479999999994	171.98302000000172
9.269999999999847	171.62879000001232	-80.84599999999851	-80.84599999999939	171.17456000000172
9.279999999999847	170.8198400000124	-80.9439999999985	-80.94399999999939	170.36512000000172
9.289999999999846	170.00991000001238	-81.0419999999985	-81.04199999999939	169.55470000000173
9.299999999999846	169.19900000001246	-81.1399999999985	-81.13999999999939	168.74330000000174
9.309999999999846	168.3871100000125	-81.2379999999985	-81.23799999999939	167.93092000000175
9.319999999999846	167.57424000001254	-81.33599999999849	-81.33599999999939	167.11756000000176
9.329999999999846	166.76039000001253	-81.43399999999849	-81.43399999999939	166.30322000000177
9.339999999999845	165.94556000001262	-81.53199999999849	-81.53199999999939	165.4879000000018
9.349999999999845	165.12975000001262	-81.62999999999849	-81.62999999999938	164.6716000000018
9.359999999999845	164.3129600000126	-81.72799999999849	-81.72799999999938	163.85432000000182
9.369999999999845	163.49519000001266	-81.82599999999849	-81.82599999999938	163.03606000000184
9.379999999999844	162.6764400000127	-81.92399999999849	-81.92399999999938	162.21682000000183
9.389999999999844	161.85671000001275	-82.02199999999849	-82.02199999999938	161.39660000000183
9.399999999999844	161.0360000000128	-82.11999999999848	-82.11999999999938	160.57540000000182
9.409999999999844	160.2143100000128	-82.21799999999848	-82.21799999999938	159.75322000000182
9.419999999999844	159.3916400000129	-82.31599999999847	-82.31599999999938	158.93006000000182
9.429999999999843	158.56799000001286	-82.41399999999847	-82.41399999999938	158.10592000000182
9.439999999999843	157.74336000001296	-82.51199999999847	-82.51199999999938	157.28080000000182
9.449999999999843	156.91775000001292	-82.60999999999846	-82.60999999999937	156.45470000000182
9.459999999999843	156.09116000001302	-82.70799999999846	-82.70799999999937	155.62762000000183
9.469999999999843	155.26359000001298	-82.80599999999846	-82.80599999999937	154.79956000000183
9.479999999999842	154.4350400000131	-82.90399999999846	-82.90399999999937	153.97052000000184
9.489999999999842	153.60551000001306	-83.00199999999846	-83.00199999999937	153.14050000000185
9.499999999999842	152.77500000001305	-83.09999999999846	-83.09999999999937	152.30950000000186
9.509999999999842	151.94351000001313	-83.19799999999846	-83.19799999999937	151.47752000000187
9.519999999999841	151.11104000001313	-83.29599999999846	-83.29599999999937	150.6445600000019
9.529999999999841	150.27759000001322	-83.39399999999846	-83.39399999999937	149.8106200000019
9.539999999999841	149.44316000001322	-83.49199999999846	-83.49199999999936	148.97570000000192
9.54999999999984	148.60775000001325	-83.58999999999844	-83.58999999999936	148.13980000000194
9.55999999999984	147.77136000001326	-83.68799999999844	-83.68799999999936	147.30292000000196
9.56999999999984	146.9339900000133	-83.78599999999844	-83.78599999999936	146.46506000000196
9.57999999999984	146.09564000001336	-83.88399999999844	-83.88399999999936	145.62622000000195
9.58999999999984	145.25631000001334	-83.98199999999844	-83.98199999999936	144.78640000000195
9.59999999999984	144.4160000000134	-84.07999999999844	-84.07999999999936	143.94560000000195
9.60999999999984	143.5747100000134	-84.17799999999843	-84.17799999999936	143.10382000000195
9.61999999999984	142.73244000001347	-84.27599999999843	-84.27599999999936	142.26106000000195
9.62999999999984	141.8891900000135	-84.37399999999843	-84.37399999999936	141.41732000000195
9.639999999999839	141.0449600000136	-84.47199999999843	-84.47199999999935	140.57260000000196
9.649999999999839	140.19975000001364	-84.56999999999843	-84.56999999999935	139.72690000000196
9.659999999999838	139.35356000001366	-84.66799999999843	-84.66799999999935	138.88022000000197
9.669999999999838	138.5063900000137	-84.76599999999843	-84.76599999999935	138.03256000000198
9.679999999999838	137.65824000001368	-84.86399999999843	-84.86399999999935	137.183920000002
9.689999999999838	136.80911000001373	-84.96199999999841	-84.96199999999935	136.334300000002
9.699999999999838	135.95900000001382	-85.05999999999841	-85.05999999999935	135.48370000000202
9.709999999999837	135.10791000001382	-85.15799999999841	-85.15799999999935	134.63212000000203
9.719999999999837	134.2558400000138	-85.25599999999841	-85.25599999999935	133.77956000000205
9.729999999999837	133.40279000001385	-85.35399999999841	-85.35399999999935	132.92602000000207
9.739999999999837	132.54876000001389	-85.4519999999984	-85.45199999999934	132.0715000000021
9.749999999999837	131.6937500000139	-85.5499999999984	-85.54999999999934	131.21600000000208
9.759999999999836	130.83776000001404	-85.6479999999984	-85.64799999999934	130.35952000000208
9.769999999999836	129.98079000001405	-85.7459999999984	-85.74599999999934	129.50206000000207
9.779999999999836	129.12284000001404	-85.8439999999984	-85.84399999999934	128.64362000000207
9.789999999999836	128.2639100000141	-85.9419999999984	-85.94199999999934	127.78420000000207
9.799999999999836	127.4040000000141	-86.0399999999984	-86.03999999999934	126.92380000000207
9.809999999999835	126.54311000001417	-86.1379999999984	-86.13799999999934	126.06242000000208
9.819999999999835	125.68124000001416	-86.23599999999838	-86.23599999999934	125.20006000000208
9.829999999999835	124.81839000001429	-86.33399999999838	-86.33399999999934	124.33672000000209
9.839999999999835	123.95456000001428	-86.43199999999838	-86.43199999999933	123.4724000000021
9.849999999999834	123.0897500000143	-86.52999999999838	-86.52999999999933	122.6071000000021
9.859999999999834	122.22396000001436	-86.62799999999838	-86.62799999999933	121.74082000000212
9.869999999999834	121.35719000001433	-86.72599999999838	-86.72599999999933	120.87356000000213
9.879999999999834	120.48944000001438	-86.82399999999838	-86.82399999999933	120.00532000000213
9.889999999999834	119.62071000001447	-86.92199999999838	-86.92199999999933	119.13610000000213
9.899999999999833	118.75100000001453	-87.01999999999838	-87.01999999999933	118.26590000000213
9.909999999999833	117.8803100000145	-87.11799999999837	-87.11799999999933	117.39472000000214
9.919999999999833	117.00864000001457	-87.21599999999837	-87.21599999999933	116.52256000000214
9.929999999999833	116.13599000001454	-87.31399999999837	-87.31399999999933	115.64942000000215
9.939999999999833	115.26236000001455	-87.41199999999837	-87.41199999999932	114.77530000000216
9.949999999999832	114.38775000001465	-87.50999999999836	-87.50999999999932	113.90020000000217
9.959999999999832	113.51216000001466	-87.60799999999836	-87.60799999999932	113.02412000000218
9.969999999999832	112.63559000001464	-87.70599999999835	-87.70599999999932	112.14706000000218
